id,source_id,query,gold,predicted,precision,recall,f1,em,duration,error
175,WebQTrn-346,"Which actor, born after 1958 and holding citizenship in the Kingdom of Denmark, voiced Aladdin?",['Q55179787'],[],0.0,0.0,0.0,0.0,335.76043224334717,
176,WebQTrn-346,Which actor born before 1971 and holding citizenship in the Kingdom of Denmark provided the voice for Aladdin?,['Q55179787'],['Q37772'],0.0,0.0,0.0,0.0,174.17208313941956,
177,WebQTrn-346,"Which actor, born after 1958 and holding United States citizenship, provided the voice for Aladdin?",['Q892444'],"['Q23891', 'Q41594', 'Q41333', 'Q38875', 'Q44567', 'Q25144', 'Q41340', 'Q24304', 'Q2597', 'Q55449', 'Q59361', 'Q39958', 'Q7539', 'Q61584', 'Q19198', 'Q35458', 'Q29086', 'Q35488', 'Q36195', 'Q36434', 'Q40791', 'Q33240', 'Q814', 'Q10731', 'Q59522', 'Q10738', 'Q4270', 'Q44164', 'Q25722', 'Q26876', 'Q16759', 'Q44221', 'Q14446', 'Q35912', 'Q40470', 'Q45229', 'Q40046', 'Q40035', 'Q26294', 'Q36153', 'Q42598', 'Q23403', 'Q51489', 'Q39990', 'Q3990', 'Q54868', 'Q4119', 'Q41351', 'Q23359', 'Q64560', 'Q8349', 'Q62766', 'Q44909', 'Q60361', 'Q44866', 'Q39979', 'Q4509', 'Q26058', 'Q63304', 'Q3195', 'Q26173', 'Q26378', 'Q4960', 'Q44437', 'Q400', 'Q44036', 'Q45772', 'Q54584', 'Q14540', 'Q39986', 'Q35453', 'Q37150', 'Q41449', 'Q23997', 'Q58912', 'Q44692', 'Q40263', 'Q40143', 'Q14538', 'Q42025', 'Q14535', 'Q18938', 'Q43874', 'Q47100', 'Q44449', 'Q44379', 'Q4408', 'Q41076', 'Q47159', 'Q18804', 'Q23454', 'Q40122', 'Q40087', 'Q31317', 'Q60493', 'Q3924', 'Q32481', 'Q52469', 'Q26274', 'Q44378', 'Q61983', 'Q40124', 'Q44561', 'Q45132', 'Q39574', 'Q36427', 'Q40096', 'Q30896', 'Q53120', 'Q37459', 'Q44144', 'Q4058', 'Q8160', 'Q44414', 'Q24057', 'Q44628', 'Q6107', 'Q26625', 'Q60143', 'Q45563', 'Q60802', 'Q59382', 'Q25890', 'Q37628', 'Q14539', 'Q4491', 'Q44707', 'Q44857', 'Q27322', 'Q60341', 'Q4223', 'Q40057', 'Q45362', 'Q13909', 'Q31741', 'Q44313', 'Q41396', 'Q28211', 'Q39974', 'Q47284', 'Q60640', 'Q37944', 'Q37175', 'Q55497', 'Q30585', 'Q60815', 'Q34939', 'Q40337', 'Q40638', 'Q18916', 'Q31970', 'Q64505', 'Q4036', 'Q44482', 'Q4235', 'Q35387', 'Q37876', 'Q44354', 'Q43432', 'Q24632', 'Q38160', 'Q4488', 'Q18989', 'Q40504', 'Q29328', 'Q26091', 'Q25278', 'Q18953', 'Q44362', 'Q35389', 'Q35998', 'Q4547', 'Q40032', 'Q28262', 'Q44273', 'Q51125', 'Q15615', 'Q41173', 'Q19794', 'Q39977', 'Q11975', 'Q43950', 'Q37079', 'Q44903', 'Q11459', 'Q4349', 'Q6078', 'Q35421', 'Q6060', 'Q18918', 'Q28717', 'Q34436', 'Q41422', 'Q4109', 'Q40248', 'Q25529', 'Q4518', 'Q15079', 'Q42493', 'Q26053', 'Q31409', 'Q46677', 'Q54861', 'Q2709', 'Q4461', 'Q53651', 'Q11617', 'Q25191', 'Q40523', 'Q35823', 'Q3772', 'Q59259', 'Q31549', 'Q4473', 'Q44380', 'Q28732', 'Q40473', 'Q23880', 'Q28170', 'Q33605', 'Q5104', 'Q38111', 'Q7516', 'Q64327', 'Q59185', 'Q52440', 'Q43322', 'Q26636', 'Q23844', 'Q45966', 'Q53714', 'Q47899', 'Q40299', 'Q32754', 'Q44445', 'Q4042', 'Q49847', 'Q52447', 'Q28498', 'Q24015', 'Q32335', 'Q4293', 'Q34389', 'Q14439', 'Q35937', 'Q42869', 'Q13938', 'Q6096', 'Q4189', 'Q4038', 'Q4145', 'Q14537', 'Q35705', 'Q44158', 'Q35742', 'Q44063', 'Q26231', 'Q23543', 'Q5608', 'Q34460']",0.0,0.0,0.0,0.0,422.4312539100647,
178,WebQTrn-349,"What type of government was established by Benito Mussolini, founded before 1932 and headquartered in Rome?",['Q590750'],"['Q846081', 'Q781183']",0.0,0.0,0.0,0.0,91.59409785270691,
179,WebQTrn-349,What kind of government was established by Benito Mussolini in Italy before 1932?,['Q590750'],[],0.0,0.0,0.0,0.0,412.9166564941406,
180,WebQTrn-349,"What kind of government was founded after 1903, headquartered in Milan, and associated with the Italian Social Republic under Benito Mussolini?",['Q2376126'],[],0.0,0.0,0.0,0.0,372.53715085983276,
181,WebQTrn-349,What type of government was established by Benito Mussolini in the Kingdom of Italy after 1903?,['Q106547186'],['Q37953779'],0.0,0.0,0.0,0.0,294.19912028312683,
182,WebQTrn-349,What kind of government was established by Benito Mussolini in the Kingdom of Italy before 1932?,['Q106547186'],"['Q1658254', 'Q846081', 'Q106547186', 'Q1330482']",0.25,1.0,0.4,0.0,240.76394963264465,
183,WebQTrn-351,What performing artist is Chelsea Kane?,['Q33999'],[],0.0,0.0,0.0,0.0,331.5638048648834,
184,WebQTrn-351,"Who is Chelsea Kane, an actor in the filmmaking occupation?",['Q10800557'],"['Q51498', 'Q23547', 'Q55170', 'Q41594', 'Q44469', 'Q51537', 'Q45527', 'Q59215', 'Q61608', 'Q25144', 'Q28151', 'Q24304', 'Q42930', 'Q66041', 'Q55450', 'Q25078', 'Q7546', 'Q50764', 'Q1785', 'Q63228', 'Q39792', 'Q29086', 'Q62318', 'Q42455', 'Q55422', 'Q36434', 'Q5912', 'Q40791', 'Q59204', 'Q51476', 'Q8289', 'Q4270', 'Q43881', 'Q26876', 'Q44221', 'Q62809', 'Q17887', 'Q55426', 'Q40035', 'Q44529', 'Q45070', 'Q8312', 'Q26118', 'Q45239', 'Q16296', 'Q24829', 'Q55369', 'Q51489', 'Q53031', 'Q39829', 'Q32787', 'Q51495', 'Q38222', 'Q45889', 'Q25014', 'Q49001', 'Q51511', 'Q48987', 'Q60745', 'Q19504', 'Q51566', 'Q55195', 'Q4119', 'Q53028', 'Q41351', 'Q14747', 'Q53035', 'Q4636', 'Q65533', 'Q53834', 'Q53023', 'Q23527', 'Q3195', 'Q63304', 'Q55796', 'Q55303', 'Q28310', 'Q53004', 'Q55294', 'Q16472', 'Q57391', 'Q400', 'Q51552', 'Q53040', 'Q44036', 'Q55427', 'Q4673', 'Q62581', 'Q44736', 'Q23814', 'Q28493', 'Q39986', 'Q55380', 'Q55264', 'Q55245', 'Q28152', 'Q41449', 'Q58912', 'Q38849', 'Q55207', 'Q32049', 'Q40263', 'Q7374', 'Q23517', 'Q51583', 'Q40143', 'Q44426', 'Q4440', 'Q51575', 'Q55454', 'Q1203', 'Q23884', 'Q51581', 'Q18938', 'Q43874', 'Q47100', 'Q4408', 'Q55249', 'Q2599', 'Q4465', 'Q25186', 'Q41076', 'Q43994', 'Q26372', 'Q55438', 'Q62942', 'Q46392', 'Q18804', 'Q44131', 'Q41148', 'Q66637', 'Q45255', 'Q49492', 'Q42101', 'Q65932', 'Q26274', 'Q882', 'Q7542', 'Q55421', 'Q34975', 'Q53012', 'Q28941', 'Q44561', 'Q11322', 'Q853', 'Q66097', 'Q12003', 'Q40096', 'Q2643', 'Q36427', 'Q55392', 'Q53003', 'Q66126', 'Q55258', 'Q44414', 'Q60304', 'Q52997', 'Q35358', 'Q16397', 'Q45221', 'Q45909', 'Q45563', 'Q16297', 'Q37001', 'Q53010', 'Q46139', 'Q2737', 'Q39476', 'Q5476', 'Q51549', 'Q55168', 'Q24541', 'Q25120', 'Q40912', 'Q55393', 'Q2673', 'Q53006', 'Q60341', 'Q563', 'Q51123', 'Q51506', 'Q26208', 'Q60766', 'Q40645', 'Q36949', 'Q47284', 'Q55163', 'Q8877', 'Q48410', 'Q55365', 'Q5577', 'Q53046', 'Q56093', 'Q37175', 'Q18406', 'Q50713', 'Q18916', 'Q31970', 'Q58592', 'Q31293', 'Q37876', 'Q60525', 'Q35387', 'Q42574', 'Q55468', 'Q56219', 'Q43416', 'Q29328', 'Q41163', 'Q48619', 'Q43264', 'Q18953', 'Q60801', 'Q28556', 'Q11930', 'Q51522', 'Q55452', 'Q39666', 'Q53011', 'Q35485', 'Q51525', 'Q19794', 'Q58801', 'Q51530', 'Q55430', 'Q37079', 'Q32923', 'Q49026', 'Q41042', 'Q62052', 'Q55366', 'Q25100', 'Q6078', 'Q62323', 'Q31481', 'Q34436', 'Q48337', 'Q41422', 'Q4109', 'Q2685', 'Q40248', 'Q56008', 'Q53026', 'Q61831', 'Q25529', 'Q4573', 'Q50003', 'Q25089', 'Q53018', 'Q55465', 'Q15079', 'Q31409', 'Q23888', 'Q51564', 'Q2709', 'Q4461', 'Q56094', 'Q59972', 'Q59485', 'Q23261', 'Q51461', 'Q51545', 'Q55429', 'Q55234', 'Q2263', 'Q25191', 'Q31637', 'Q35823', 'Q60905', 'Q3772', 'Q7241', 'Q59259', 'Q53002', 'Q55211', 'Q31549', 'Q53043', 'Q55171', 'Q4473', 'Q55415', 'Q29898', 'Q33605', 'Q40531', 'Q31923', 'Q2190', 'Q55199', 'Q7516', 'Q55411', 'Q51562', 'Q62845', 'Q2071', 'Q23844', 'Q55210', 'Q57584', 'Q45966', 'Q16345', 'Q41871', 'Q49017', 'Q55456', 'Q16836', 'Q55282', 'Q49847', 'Q42229', 'Q52447', 'Q55462', 'Q34922', 'Q55444', 'Q40572', 'Q55208', 'Q32335', 'Q26062', 'Q64645', 'Q39992', 'Q4293', 'Q55190', 'Q35937', 'Q66519', 'Q51570', 'Q55381', 'Q6096', 'Q42869', 'Q1666', 'Q16766', 'Q1698', 'Q633', 'Q45542', 'Q26806', 'Q44115', 'Q14537', 'Q3671', 'Q4538', 'Q64421', 'Q8704', 'Q49484', 'Q392', 'Q34460']",0.0,0.0,0.0,0.0,150.66730284690857,
185,WebQTrn-352,Who is Darwin and what is his theory as a biologist?,['Q2374149'],['Q3156304'],0.0,0.0,0.0,0.0,60.74226903915405,
186,WebQTrn-352,Who is Darwin and what is his profession as an earth scientist?,['Q520549'],"['Q11661761', 'Q57941836', 'Q57010842', 'Q57084932', 'Q11653367', 'Q15460150', 'Q58148125', 'Q126736754', 'Q935034', 'Q6376849', 'Q131581623', 'Q95735086', 'Q7328247', 'Q20040223', 'Q108516310', 'Q111720725', 'Q103018010', 'Q89081811', 'Q59861624', 'Q64628419', 'Q11570151', 'Q11649330', 'Q34004405', 'Q57412856', 'Q98961586', 'Q11559951', 'Q5258463', 'Q111242036', 'Q60623897', 'Q11668716', 'Q24851780', 'Q110669227', 'Q120197216', 'Q127602334', 'Q95155168', 'Q99522503', 'Q59862249', 'Q59833397', 'Q48315004', 'Q57489505', 'Q57902672', 'Q98313701', 'Q58139795', 'Q11669617', 'Q107671104', 'Q39486789', 'Q17160656', 'Q59673503', 'Q57911682', 'Q106896639', 'Q11577444', 'Q61046277', 'Q91637124', 'Q135909815', 'Q57912783', 'Q17417933', 'Q57485784', 'Q64590060', 'Q57212109', 'Q11616136', 'Q58341287', 'Q11473534', 'Q11618111', 'Q21702999', 'Q58221864', 'Q72793960', 'Q60820212', 'Q125360141', 'Q56997121', 'Q17315141', 'Q57911594', 'Q113785068', 'Q30504214', 'Q96626986', 'Q17221121', 'Q57566039', 'Q45786076', 'Q62010173', 'Q51460833', 'Q11677032', 'Q55174514', 'Q18691583', 'Q126903733', 'Q102391385', 'Q93235955', 'Q78817036', 'Q62554690', 'Q112585134', 'Q106685919', 'Q57900407', 'Q58449832', 'Q11359912', 'Q56969638', 'Q4751262', 'Q11519416', 'Q3177223', 'Q56102002', 'Q123239470', 'Q28151719', 'Q60376039', 'Q11465518', 'Q11653713', 'Q60623774', 'Q79844635', 'Q112784016', 'Q11674958', 'Q57899417', 'Q57912289', 'Q125826670', 'Q46254258', 'Q58463878', 'Q74669873', 'Q25757064', 'Q57760692', 'Q134129860', 'Q11678577', 'Q17219361', 'Q58316192', 'Q59209598', 'Q11477589', 'Q63456656', 'Q48769317', 'Q21264227', 'Q98513959', 'Q79161990', 'Q68514463', 'Q60818078', 'Q11661867', 'Q57910290', 'Q62019884', 'Q89999094', 'Q135879124', 'Q127662502', 'Q1067626', 'Q30934492', 'Q11622791', 'Q98292755', 'Q23461897', 'Q114850398', 'Q28037520', 'Q973367', 'Q38277040', 'Q48315048', 'Q57775081', 'Q88300555', 'Q57911498', 'Q24763183', 'Q57896273', 'Q58360808', 'Q51596526', 'Q11458911', 'Q60820253', 'Q90316423', 'Q96223897', 'Q53966715', 'Q58454627', 'Q57456170', 'Q57896436', 'Q40036691', 'Q58336810', 'Q124462383', 'Q105978495', 'Q57910126', 'Q95245675', 'Q57413571', 'Q46940158', 'Q124748787', 'Q57892396', 'Q56760676', 'Q107615106', 'Q135705755', 'Q105424008', 'Q112911168', 'Q119441832', 'Q17220989', 'Q58216992', 'Q57850999', 'Q125456558', 'Q109247937', 'Q57093641', 'Q21698470', 'Q37979146', 'Q62520360', 'Q6899969', 'Q57913541', 'Q64214973', 'Q5234506', 'Q117021996', 'Q118998296', 'Q58150737', 'Q56100099', 'Q17224045', 'Q57320516', 'Q111988644', 'Q54867340', 'Q117385022', 'Q29860697', 'Q115549403', 'Q54307259', 'Q61057971', 'Q95338891', 'Q30505030', 'Q93387415', 'Q96761807', 'Q86997212', 'Q56914935', 'Q87799882', 'Q60815631', 'Q129262134', 'Q98250210', 'Q130061294', 'Q116733862', 'Q8917912', 'Q95971828', 'Q110626887', 'Q48315024', 'Q59672280', 'Q113777812', 'Q57179972', 'Q59861510', 'Q115715484', 'Q106999442', 'Q58150545', 'Q100269421', 'Q126010496', 'Q113795148', 'Q90183', 'Q6514930', 'Q11539775', 'Q11598233', 'Q89398330', 'Q98834834', 'Q125937381', 'Q21264297', 'Q123023215', 'Q17211043', 'Q55906602', 'Q9354555', 'Q5218764', 'Q6778737', 'Q125840552', 'Q56975757', 'Q58224095', 'Q55686416', 'Q95321584', 'Q60040948', 'Q54604309', 'Q55232464', 'Q113828013', 'Q21264299', 'Q11568652', 'Q108142361', 'Q57516445', 'Q4755527', 'Q132929557', 'Q117256107', 'Q21392979', 'Q7925658', 'Q59865251', 'Q56457588', 'Q15451201', 'Q26704254', 'Q57913569', 'Q57478752', 'Q120197450', 'Q56852321', 'Q11581198', 'Q30608923', 'Q57910959', 'Q58369829', 'Q60141685', 'Q60695971', 'Q57399773', 'Q6759219', 'Q21165090', 'Q4701256', 'Q5386781', 'Q109288292', 'Q27334346', 'Q58411369', 'Q56170605', 'Q135908669', 'Q62953552', 'Q7614853', 'Q60623761', 'Q95342501', 'Q135692261', 'Q11817807', 'Q5112314', 'Q21254897', 'Q2584174', 'Q23796184', 'Q271963', 'Q58423173', 'Q110206115', 'Q94798056', 'Q58448941', 'Q59857281', 'Q110799401', 'Q17219376', 'Q48315066', 'Q58216956', 'Q136461791', 'Q110541517', 'Q93108590', 'Q60817379', 'Q24845258', 'Q42848722', 'Q117264633', 'Q47010610', 'Q110014972', 'Q125165361', 'Q57912287', 'Q95303009', 'Q28037526', 'Q57180015', 'Q106451950', 'Q60057742', 'Q57902597', 'Q64954965', 'Q57888933', 'Q122802678', 'Q94879668', 'Q57914184', 'Q106994997', 'Q101558498', 'Q99534480', 'Q59824517', 'Q114402204', 'Q18458143', 'Q5365024', 'Q56513952', 'Q105628047', 'Q104870730', 'Q48315086', 'Q59747270', 'Q11529032', 'Q59835013', 'Q58418741', 'Q108829773', 'Q63951574', 'Q17349803', 'Q29051014', 'Q25999647', 'Q117885261', 'Q91248', 'Q107284491', 'Q126722912', 'Q57912982', 'Q127036640', 'Q59865864', 'Q55215156', 'Q94837340', 'Q902658', 'Q16657304', 'Q57942044', 'Q104524202', 'Q7173709', 'Q57978959', 'Q60815866', 'Q107358387', 'Q118510290', 'Q1360245', 'Q3591210', 'Q99476596', 'Q61142023', 'Q7790630', 'Q56419469', 'Q59841556', 'Q47312471', 'Q59545748', 'Q88948376', 'Q135705413', 'Q57436792', 'Q17217597', 'Q52153447', 'Q59682941', 'Q56444110', 'Q60819248', 'Q95326840', 'Q37836890', 'Q59764843', 'Q22003320', 'Q41693923', 'Q55948663', 'Q107175339', 'Q17230978', 'Q58347868', 'Q109421228', 'Q28115557', 'Q96463092', 'Q11517954', 'Q59862666', 'Q56875804', 'Q56978464', 'Q48314993', 'Q21698466', 'Q57638084', 'Q75074073', 'Q58326848', 'Q28094295', 'Q67498368', 'Q29452758', 'Q119930092', 'Q108647660', 'Q11631839', 'Q99541840', 'Q48314964', 'Q11554642', 'Q11651079', 'Q62728968', 'Q94929442', 'Q57845282', 'Q55211333', 'Q82426344', 'Q1299657', 'Q63100753', 'Q58066098', 'Q131870163', 'Q59142363', 'Q38111831', 'Q1910250', 'Q57913012', 'Q1875242', 'Q57840756', 'Q17230595', 'Q104141761', 'Q106478235', 'Q60164998', 'Q92052745', 'Q116890144', 'Q112134941', 'Q113844134', 'Q126192861', 'Q11382268', 'Q59816908', 'Q61104100', 'Q23946436', 'Q131225981', 'Q76991', 'Q128602148', 'Q11556174', 'Q95321005', 'Q446336', 'Q105533711', 'Q58103210', 'Q205618', 'Q123653853', 'Q120835111', 'Q113787140', 'Q42657013', 'Q58149961', 'Q40130971', 'Q58841131', 'Q21388344', 'Q1131029', 'Q44791262', 'Q865334', 'Q56855310', 'Q57014747', 'Q48315096', 'Q131622953', 'Q18624459', 'Q95722008', 'Q18817426', 'Q60816037', 'Q60141870', 'Q57913901', 'Q55678824', 'Q1878719', 'Q88390867', 'Q57081902', 'Q87888769', 'Q57912076', 'Q1755028', 'Q95317134', 'Q95243398', 'Q56458315', 'Q33083280', 'Q91905054', 'Q56507912', 'Q123357028', 'Q2159335', 'Q90884191', 'Q58182221', 'Q128840336', 'Q19060038', 'Q130245221', 'Q41785324', 'Q122998186', 'Q115548436', 'Q61128197', 'Q113832247', 'Q1511312', 'Q59878392', 'Q58003014', 'Q47592578', 'Q5387367', 'Q57029615', 'Q19502577', 'Q96626985', 'Q95336311', 'Q111693566', 'Q48719945', 'Q117006667', 'Q118144218', 'Q58463740', 'Q91892221', 'Q56966573', 'Q1585818', 'Q19971333', 'Q26713066', 'Q48315013', 'Q105992109', 'Q59695463', 'Q56755386', 'Q48315105', 'Q61647323', 'Q123335013', 'Q58480991', 'Q5230822', 'Q18686205', 'Q11383874', 'Q57912988', 'Q134708211', 'Q135704734', 'Q59818104', 'Q48315075', 'Q133467128', 'Q95316844', 'Q55728494', 'Q85424603', 'Q118959514', 'Q120201987', 'Q113780202', 'Q123654242', 'Q95325200', 'Q58423539', 'Q58148237', 'Q1682310', 'Q58207945', 'Q57395388', 'Q59392353', 'Q81317754', 'Q125854982', 'Q11529450', 'Q57897373', 'Q64968175', 'Q57924980', 'Q96626987', 'Q63379348', 'Q28037489', 'Q47708516', 'Q60032846', 'Q117051107', 'Q58362124', 'Q56960664', 'Q59867634', 'Q57909979', 'Q74476561', 'Q91717126', 'Q115785872', 'Q57152461', 'Q57282763', 'Q64928033', 'Q113780457', 'Q125693355', 'Q92164016', 'Q95325226', 'Q48315057', 'Q116626345', 'Q43102430', 'Q105550741', 'Q1647434', 'Q55232542', 'Q57084981', 'Q58308557', 'Q57046679', 'Q62009216', 'Q11643551', 'Q58066035', 'Q110050619', 'Q56755463', 'Q54608194', 'Q85209810', 'Q134463469', 'Q21518051', 'Q58069375', 'Q120635176', 'Q59763479', 'Q33960412', 'Q105696282', 'Q58065526', 'Q48315038', 'Q55427853', 'Q90971366', 'Q112180349', 'Q115620484', 'Q123584888', 'Q88891479', 'Q11455230', 'Q117271363', 'Q17224059', 'Q28132552', 'Q133736100', 'Q11648965', 'Q136959288', 'Q121432303', 'Q2846762', 'Q56654604', 'Q58422367', 'Q28006790', 'Q57912439', 'Q96626988', 'Q120597867', 'Q59867300', 'Q11546172', 'Q11585303', 'Q36584617', 'Q105978989', 'Q57864381', 'Q17220709', 'Q64391631', 'Q15439253', 'Q120197357', 'Q110607952', 'Q27165470', 'Q17349995', 'Q3159428', 'Q116782416', 'Q10953491', 'Q133357489', 'Q100752577', 'Q4506447', 'Q23008765', 'Q11663921', 'Q100395632', 'Q30935660', 'Q21055300', 'Q59583426', 'Q63951534', 'Q112783859', 'Q15995285', 'Q120640629', 'Q84760240']",0.0,0.0,0.0,0.0,328.13698148727417,
187,WebQTrn-352,Which writer is known as Darwin and what is his theory?,['Q3579035'],[],0.0,0.0,0.0,0.0,452.7234721183777,
188,WebQTrn-352,Who is Darwin and what is his profession as a scientist?,['Q18805'],[],0.0,0.0,0.0,0.0,293.4234070777893,
189,WebQTrn-352,"Who is Darwin, and what is his theory as a scientific collector?",['Q2083925'],[],0.0,0.0,0.0,0.0,425.7778661251068,
190,WebQTrn-354,Which baseball team founded before 1966 and headquartered in San Francisco did Deion Sanders play for in Major League Baseball?,['Q308966'],['Q308966'],1.0,1.0,1.0,1.0,241.25282788276672,
191,WebQTrn-354,"Which baseball team in the National League, founded before 1966, did Deion Sanders play for?",['Q461595'],[],0.0,0.0,0.0,0.0,312.2319657802582,
192,WebQTrn-354,Which baseball team founded before 1966 and headquartered in Cincinnati did Deion Sanders play for in Major League Baseball?,['Q826751'],['Q826751'],1.0,1.0,1.0,1.0,347.2428138256073,
193,WebQTrn-354,Which baseball team founded by O. P. Caylor before 1966 played in Major League Baseball and where Deion Sanders was a player?,['Q826751'],['Q826751'],1.0,1.0,1.0,1.0,194.03115272521973,
194,WebQTrn-354,Which American football team founded before 1966 and headquartered in Frisco did Deion Sanders play baseball for?,['Q204862'],[],0.0,0.0,0.0,0.0,436.16075801849365,
195,WebQTrn-397,"Which country in North America, founded before 1979, has an area of more than 392 square kilometers, a population of less than 1.7 million, and primarily speaks English?",['Q760'],[],0.0,0.0,0.0,0.0,465.38419914245605,
196,WebQTrn-397,"Which country in North America, founded after 1962, has a population of more than 54.8 thousand, an area larger than 392 square kilometers, and an elevation of less than 683.5 meters primarily speaks English?",['Q760'],[],0.0,0.0,0.0,0.0,431.5252752304077,
197,WebQTrn-397,"Which country primarily speaking English, located in North America, was founded before 1979, has a population of more than 54.8 thousand, and an area of more than 392 square kilometers?",['Q760'],[],0.0,0.0,0.0,0.0,355.00585079193115,
198,WebQTrn-397,"Which country in North America, founded before 1979, has a population of less than 1.7 million, an area of less than 66.6 thousand square kilometers, and primarily speaks English?",['Q760'],"['Q983540', 'Q2007', 'Q2334526', 'Q17557', 'Q578277', 'Q2009', 'Q763', 'Q18221', 'Q13353']",0.0,0.0,0.0,0.0,489.9683060646057,
